"grid.ids","date","etr","pet","pr","rmax","rmin","sph","srad","th","tmax","tmin","vpd","vs"
299111,2020-03-07,5,3.3,0,62.7,26,0.00231,201.7,322,11.15,-1.45,0.57,6.7
299111,2020-03-08,5.9,3.8,0,64.7,18,0.00249,201.5,237,17.15,-0.85,0.87,4.6
299111,2020-03-09,7.6,4.9,0,61.6,17.6,0.00338,201.2,242,22.35,4.15,1.23,5.1
299111,2020-03-10,4,2.6,1.2,100,39.7,0.00505,71.9,239,17.25,-0.35,0.48,7
299111,2020-03-11,1.9,1.5,0.6,93.2,57.8,0.00385,148.3,165,7.85,0.05,0.23,2.8
299111,2020-03-12,4,2.8,4.2,93.8,46.3,0.00525,196.3,162,15.65,4.35,0.48,5.5
299111,2020-03-13,6.3,4.1,0.3,89.3,33.3,0.0045,188,272,17.95,2.85,0.69,9.4
299111,2020-03-14,4.2,2.9,2.3,59.8,29,0.00258,179.8,330,11.35,0.75,0.59,4.2
299111,2020-03-15,3.1,2.2,0,83.9,34.9,0.00278,158.8,48,9.95,-2.95,0.42,3.7
299111,2020-03-16,3.7,2.5,1.1,76.4,36.4,0.00268,169.9,150,8.85,-2.15,0.41,6.4
299111,2020-03-17,2,1.5,0,100,56.2,0.00421,91.8,244,9.55,-0.35,0.23,4.9
299111,2020-03-18,4,2.8,17.7,84.3,39.8,0.00363,197.7,154,12.15,0.65,0.45,5.6
299111,2020-03-19,3,2.3,7.5,97.7,60.7,0.00691,177.6,188,15.95,7.75,0.34,4.4
299111,2020-03-20,5.9,3.9,8.5,100,37.5,0.00754,147.6,259,24.55,1.35,0.69,8.3
299111,2020-03-21,3.7,2.6,0,70.6,36.9,0.00268,203.2,4,8.65,-1.05,0.42,5.2
299111,2020-03-22,4,2.7,1.7,68.8,33.2,0.00243,188.5,119,8.65,-2.05,0.44,5.9
299111,2020-03-23,1.9,1.3,9.3,80.4,66.9,0.00382,65.4,151,5.75,2.05,0.21,5.5
299111,2020-03-24,3.4,2.6,2.5,74.9,46.2,0.00395,231.9,51,11.35,3.55,0.44,3.1
299111,2020-03-25,1.8,1.5,3.9,99.3,65,0.0047,122.9,136,9.15,1.95,0.19,3.8
299111,2020-03-26,4.4,3.2,0.7,96.5,42.3,0.00518,223.2,192,16.75,3.75,0.53,4.8
299111,2020-03-27,4.3,3.2,11.9,78.5,41,0.00572,211.6,328,18.75,8.25,0.72,2.8
299111,2020-03-28,2.8,2.1,35.2,83.4,69,0.00642,126.4,146,12.95,9.05,0.31,5.7
299111,2020-03-29,4.5,3.2,0.4,85.8,55.3,0.0067,196.8,213,16.85,9.25,0.48,7.6
299111,2020-03-30,4.9,3.3,0,73.6,37.7,0.00434,136.7,272,15.65,5.15,0.64,5.8
299111,2020-03-31,2.3,1.7,0,77.2,57.8,0.00435,112.9,84,9.75,4.05,0.32,2.8
299111,2020-04-01,3.6,2.6,0.7,80.2,41.2,0.00384,150.8,336,12.65,1.75,0.47,4.4
299111,2020-04-02,6.8,4.6,0,57.2,26.5,0.00304,229.3,320,15.25,3.15,0.77,7.9
299111,2020-04-03,7.3,4.9,0,55.9,28,0.00349,252.3,327,16.65,5.45,0.85,7.7
299111,2020-04-04,3.2,2.4,0,80.4,39.9,0.00465,122.2,315,16.05,4.45,0.6,2.4
299111,2020-04-05,5,3.6,0.7,96.6,30.8,0.00535,179.2,281,22.05,3.85,0.88,3.2
299111,2020-04-06,6,4.3,0,57.7,24.5,0.0037,261.3,324,19.45,5.85,1.01,3.4
299111,2020-04-07,5.2,3.6,17.4,59.1,35.7,0.0053,130.6,224,19.75,10.85,0.96,3.7
299111,2020-04-08,6.3,4.4,2.6,88.8,37.7,0.00652,230.7,297,22.25,7.95,0.85,5.5
299111,2020-04-09,5,3.3,7,96.6,37.7,0.004,185.3,272,14.55,-0.25,0.5,8.9
299111,2020-04-10,3.8,2.5,0,63.4,47,0.00266,160.5,292,5.45,-0.15,0.33,11.2
299111,2020-04-11,5.2,3.6,0,64.3,30.4,0.00296,206,278,12.95,1.15,0.61,5.9
299111,2020-04-12,6.6,4.4,5.9,87.7,28.3,0.00463,166.9,163,20.95,3.15,0.89,5.9
299111,2020-04-13,4.9,3.3,1.7,100,45.6,0.00671,141.5,231,19.85,3.75,0.5,10
299111,2020-04-14,3.8,2.7,0.3,75.5,37.8,0.00294,182.4,292,9.85,-1.15,0.42,5.1
299111,2020-04-15,5,3.4,1.2,58.9,28.4,0.00237,239.6,277,10.55,-0.75,0.55,5.7
299111,2020-04-16,3.5,2.4,0,66.2,37.5,0.00233,141.1,288,6.55,-2.55,0.37,6.3
299111,2020-04-17,3,2.2,21,73.8,52.9,0.00344,183.2,192,7.55,1.35,0.31,4.8
299111,2020-04-18,3.4,2.5,0,85.8,47.6,0.00377,195.4,310,10.35,0.55,0.35,5.5
299111,2020-04-19,5.8,4.1,0,72.8,31.9,0.00391,257.8,234,16.55,3.35,0.71,5.2
299111,2020-04-20,5.2,3.9,0,70.9,29.1,0.00373,265.4,315,17.15,3.05,0.77,3.2
299111,2020-04-21,5.2,3.5,2,78,33.7,0.00319,163,278,12.65,-0.45,0.52,9.3
299111,2020-04-22,5.6,3.8,0,55.6,28.7,0.00244,248.7,296,10.85,0.45,0.58,7.2
299111,2020-04-23,4.4,3.1,6.3,84.7,42.1,0.00483,179.5,143,15.85,4.25,0.55,4.7
299111,2020-04-24,2.1,1.7,4.2,91.9,65.7,0.00597,99.6,22,12.65,6.15,0.26,3
299111,2020-04-25,4.7,3.6,3.2,97.3,45.3,0.0061,256.1,126,18.45,5.65,0.55,4.1
299111,2020-04-26,0.8,0.8,13.8,100,85.7,0.00565,83.5,69,8.05,3.25,0.03,5.5
299111,2020-04-27,5.1,3.6,0,72.4,38.4,0.00394,212.1,334,14.05,3.55,0.57,6.2
299111,2020-04-28,3.8,2.7,1.7,69.4,42,0.00437,124,178,14.35,5.65,0.58,3.6
299111,2020-04-29,5.7,4,8.2,96.8,45.3,0.00701,176.1,138,20.65,7.75,0.64,8.4
299111,2020-04-30,1.8,1.5,21.5,100,77,0.00786,132.1,169,14.55,7.95,0.12,7.2
299111,2020-05-01,4.2,3.2,0.3,81.2,46.2,0.00543,194.5,315,16.35,6.05,0.54,4
299111,2020-05-02,6,4.3,2.6,68,32.9,0.00555,183.7,237,21.75,8.85,0.99,4
299111,2020-05-03,7.4,5.3,0,73.2,38.5,0.0078,248.2,266,24.95,12.95,1.09,5.2
299111,2020-05-04,5,3.7,0,96.9,44.1,0.00526,265.8,315,16.55,3.15,0.49,6.6
299111,2020-05-05,3.5,2.7,2.6,64,43.1,0.00405,155.2,47,12.85,5.05,0.54,2.8
299111,2020-05-06,1.6,1.3,8.6,96.5,69.5,0.00455,103.5,23,7.85,1.15,0.14,4.5
299111,2020-05-07,7.1,5.1,0,62.9,27.2,0.00382,306.1,277,18.55,4.45,0.89,5.4
299111,2020-05-08,1.6,1.4,10.6,100,65.6,0.00458,156.3,323,8.75,-2.15,0.1,4
299111,2020-05-09,4.4,3,0,55.3,37.9,0.00236,190.7,293,6.65,-0.65,0.41,8.9
299111,2020-05-10,7.1,4.9,2.8,50.8,24,0.0034,212,230,18.45,5.65,0.98,5.4
299111,2020-05-11,3.9,2.8,0.9,72,50.8,0.00405,166.7,274,10.55,3.45,0.39,7.5
299111,2020-05-12,5.4,3.9,0.3,72.2,35.8,0.00368,250.8,293,14.05,2.05,0.57,6.6
299111,2020-05-13,6.1,4.6,0,63.7,24.2,0.00353,311.9,290,18.95,3.15,0.92,3.1
299111,2020-05-14,4.9,3.6,0.7,82,43.5,0.00616,180.9,182,19.25,7.75,0.67,4.4
299111,2020-05-15,9.2,6.6,2.1,88.3,35.9,0.00976,270.6,243,29.85,13.65,1.34,6.3
299111,2020-05-16,6.9,5.3,0,76.3,40.5,0.0078,294.5,25,24.15,12.35,0.99,4.1
299111,2020-05-17,4.7,3.4,0,80.1,54.9,0.00817,146.8,137,20.25,12.35,0.61,5.6
299111,2020-05-18,5.5,4.4,0,88.3,56.4,0.00915,282.3,122,21.65,12.65,0.58,5.7
299111,2020-05-19,7.7,5.4,0,71.4,37.9,0.00613,267.1,108,21.25,9.65,0.89,7.7
299111,2020-05-20,6.9,4.9,0,61.7,36.3,0.0048,260,110,17.95,8.05,0.81,6.7
299111,2020-05-21,5.8,4.5,0,80.6,44.9,0.00702,272.6,135,20.85,9.95,0.73,4.5
299111,2020-05-22,2.9,2.3,9.3,73.9,68.9,0.00901,101.8,142,18.35,15.05,0.48,2.8
299111,2020-05-23,6,4.6,0.3,78.3,43.8,0.00952,221.6,328,26.25,15.05,1.06,3.3
299111,2020-05-24,5.8,4.7,0,80.5,60.5,0.0099,299.7,148,21.85,15.25,0.61,5.4
299111,2020-05-25,6.3,4.7,0,84.3,44.6,0.01034,192.3,162,27.35,15.25,1.05,4.4
299111,2020-05-26,8.1,6.3,0,85.4,39,0.01074,310.4,161,30.15,15.65,1.33,4
299111,2020-05-27,7.5,5.6,1.1,80.5,46.6,0.01109,269,161,27.85,17.05,1.09,5
299111,2020-05-28,7.5,5.4,6.7,83.3,44.4,0.01205,195.3,159,30.05,17.85,1.25,5.4
299111,2020-05-29,7.4,5.5,2.2,100,43.8,0.01182,253,222,29.95,13.05,1,5.9
299111,2020-05-30,6.6,5,0,100,40.4,0.00801,291.6,302,24.65,8.35,0.83,4.8
299111,2020-05-31,6.6,4.9,0,85,33.6,0.00528,290.6,326,20.55,5.05,0.81,5.1
299111,2020-06-01,7.5,5.6,0,63.4,29.3,0.00514,307.7,286,22.15,8.75,1.09,4.3
299111,2020-06-02,7.3,5.2,0.3,81.4,36.7,0.00821,219.8,254,26.45,12.25,1.14,4.8
299111,2020-06-03,9,6.5,2.3,89.2,42.3,0.01212,255.1,275,30.85,16.95,1.28,7
299111,2020-06-04,7.2,5.6,18.3,90.3,42.3,0.01281,254,210,31.85,17.65,1.34,3.5
299111,2020-06-05,5.7,4.5,1.7,94.6,50.1,0.01339,209.8,219,29.85,17.65,1,3.3
299111,2020-06-06,7.8,5.9,0,100,39.7,0.01122,278.9,302,30.55,12.25,1.13,5.1
299111,2020-06-07,7.2,5.4,0,92,36.4,0.00815,282.8,343,26.45,10.35,1.07,4.2
299111,2020-06-08,6.1,5.2,0,74.3,27.6,0.00773,310.7,310,29.85,12.65,1.62,1.2
299111,2020-06-09,7.8,6.2,0,90.1,38,0.012,303.6,188,32.45,16.65,1.49,3
299111,2020-06-10,8,6,9.6,94.5,50.9,0.01562,259.4,182,32.25,20.15,1.12,6.2
299111,2020-06-11,7.1,5.4,0,100,44,0.01193,258.8,261,29.95,12.15,0.94,5.7
299111,2020-06-12,7.9,5.9,0,96.5,35,0.00809,298.7,298,26.95,9.55,1.1,5.1
299111,2020-06-13,6.1,4.7,0,80.8,36.3,0.0063,282.4,17,22.25,8.35,0.9,3.3
299111,2020-06-14,5.3,4.2,0,73.8,47.7,0.00705,250.9,108,19.95,11.35,0.72,3.5
299111,2020-06-15,5.8,4.6,0,99.1,42.1,0.00836,269.3,100,24.65,9.65,0.83,3.4
299111,2020-06-16,6.3,4.9,0,68.9,38.3,0.00823,251,94,25.85,14.75,1.21,2.7
299111,2020-06-17,6.2,4.8,0,71.5,50.5,0.00981,249,91,24.45,16.95,0.95,3.7
299111,2020-06-18,6.1,4.6,1,85.2,49.5,0.01124,215.3,123,27.05,16.45,0.95,4.2
299111,2020-06-19,5.1,4.2,16.2,89.9,51.2,0.01153,216.3,170,26.95,16.05,0.87,2.6
299111,2020-06-20,5,4.4,0,94.4,55.5,0.01209,256.9,172,26.45,16.05,0.72,2.2
299111,2020-06-21,5.8,4.9,0,95.2,56.9,0.01274,294.7,182,26.95,16.75,0.71,3.1
299111,2020-06-22,5.9,4.9,7.6,94.7,54.4,0.01358,258.2,189,28.75,17.85,0.85,3.4
299111,2020-06-23,4.8,4.1,0,100,63.5,0.01302,260.3,219,25.55,15.25,0.44,5.1
299111,2020-06-24,6.7,5.2,0,88.4,47.6,0.00961,289.2,269,25.05,13.45,0.84,5
299111,2020-06-25,7.6,5.8,2.7,80.1,35.8,0.00897,280.4,250,28.35,13.85,1.3,3.7
299111,2020-06-26,8.9,6.6,2.9,76,37.7,0.01026,295.2,266,29.85,16.75,1.44,4.8
299111,2020-06-27,7.6,5.8,2,83.4,50.9,0.01217,273.5,259,27.95,18.05,1,6.3
299111,2020-06-28,7.5,5.8,0,98.1,42.3,0.01238,266.2,285,31.25,15.85,1.22,4.2
299111,2020-06-29,7.8,6.1,0,91.1,39,0.01161,306.4,349,31.45,15.95,1.38,3.3
299111,2020-06-30,7,5.6,0,87.1,40.1,0.01157,283.7,355,30.45,16.55,1.29,2.9
299111,2020-07-01,6.3,5.2,0,90.6,47.5,0.01194,291.6,354,28.35,16.45,0.98,2.8
299111,2020-07-02,8.9,6.9,0,77,36.7,0.01217,314,329,32.75,19.25,1.68,3.8
299111,2020-07-03,9.4,7.2,0,85.1,35.4,0.01291,314.9,318,34.35,18.65,1.75,4.1
299111,2020-07-04,6.5,5.5,0,93.7,41.1,0.01381,285,1,33.15,18.25,1.4,1.9
299111,2020-07-05,6.8,5.9,0,100,38.1,0.01402,315.8,64,34.65,17.45,1.54,1.6
299111,2020-07-06,7,6,3.1,84.4,35.2,0.01405,299.8,153,35.95,20.15,1.93,1.5
299111,2020-07-07,6,5.2,0,87.2,61.3,0.0155,292.1,171,28.75,21.25,0.78,2.8
299111,2020-07-08,6.9,5.7,2,94.2,43.6,0.01542,271.7,187,34.15,19.95,1.41,2.5
299111,2020-07-09,8,6.5,0,93.1,42.2,0.01496,311.3,163,34.15,19.65,1.46,3.2
299111,2020-07-10,6.8,5.8,5,95.1,50.2,0.01566,312.3,110,32.15,20.05,1.1,2.5
299111,2020-07-11,6,4.7,0.3,87.3,56.1,0.01298,235.1,260,27.15,18.35,0.8,5
299111,2020-07-12,6.6,5.1,0.6,90.5,43.9,0.01185,246,271,29.45,16.35,1.11,3.6
299111,2020-07-13,6.8,5.3,0,93.3,40.8,0.01116,251.3,303,29.55,14.95,1.15,3.7
299111,2020-07-14,7.6,6,0,79.2,36.1,0.01004,318.1,326,29.65,15.75,1.39,3
299111,2020-07-15,8.3,6.5,0,70.4,38.3,0.01196,312.2,153,31.75,20.35,1.65,3.2
299111,2020-07-16,8.1,6,6.6,77.6,58.4,0.01464,264.3,165,28.55,22.15,0.97,8.9
299111,2020-07-17,7.7,6.1,0,100,43.8,0.01406,295.8,272,32.45,17.45,1.21,4.1
299111,2020-07-18,7.8,6.4,0,82.7,33.7,0.01256,311.8,237,34.65,18.65,1.85,2.3
299111,2020-07-19,10.5,7.7,0,80.1,36.4,0.01465,291,233,36.15,21.65,1.98,5.1
299111,2020-07-20,9.1,7,0,85.9,40.3,0.0142,305.2,277,33.95,20.05,1.58,4.6
299111,2020-07-21,6.1,5,13.8,85,41.6,0.01389,245.4,260,33.05,19.85,1.49,1.9
299111,2020-07-22,5.9,4.7,12.2,82.6,52.8,0.0148,209.9,228,30.35,21.35,1.1,3.3
299111,2020-07-23,6.5,5.2,3.3,82.6,50.5,0.01436,249.1,268,30.55,20.85,1.15,3.3
299111,2020-07-24,6,5,1.1,85.1,49.1,0.01407,257.7,268,30.65,20.05,1.15,2.3
299111,2020-07-25,6.9,5.7,0,100,44.2,0.01425,300.1,238,32.55,17.75,1.22,2.7
299111,2020-07-26,8.7,6.7,0,81.7,39.4,0.01321,305.5,263,33.05,19.65,1.58,4
299111,2020-07-27,9.8,7.3,0,75,39.4,0.01461,278.6,257,34.85,22.65,1.86,5
299111,2020-07-28,6.7,5.4,0.4,100,47.1,0.01378,273.8,280,30.95,16.85,1.02,3.9
299111,2020-07-29,8.2,6.4,0,78.5,34,0.01151,302.6,250,32.95,18.05,1.73,3.1
299111,2020-07-30,7.3,5.6,0.7,82.7,39.5,0.01272,246.6,263,32.35,18.85,1.51,3.3
299111,2020-07-31,4.4,3.5,0,90.9,47,0.01336,150,65,30.15,18.55,1.1,2.1
299111,2020-08-01,5.2,4.1,4.6,89.2,55,0.01404,196.7,152,28.55,19.65,0.87,3.3
299111,2020-08-02,7.8,5.9,0,91.3,48.3,0.01402,262.6,217,30.55,19.25,1.09,6.3
299111,2020-08-03,7.1,5.6,0.9,79.5,44.1,0.01254,281.4,204,30.05,19.65,1.29,3.3
299111,2020-08-04,5.3,4.1,4.7,96.8,51.6,0.01286,203.5,280,28.05,16.95,0.83,3.7
299111,2020-08-05,6.7,5.4,0,86.9,40.1,0.01019,303.7,295,27.95,14.95,1.12,3
299111,2020-08-06,6.3,4.9,0,84.9,46.3,0.01174,243.9,110,28.15,17.55,1.05,3.7
299111,2020-08-07,4.4,3.6,17.9,98.5,58.9,0.01376,192.6,128,27.15,17.75,0.64,3.3
299111,2020-08-08,5.2,4.5,0,100,58.6,0.01446,270,172,28.05,17.75,0.62,3.1
299111,2020-08-09,7.3,5.8,0,84.6,39.4,0.0123,294.7,265,31.45,18.35,1.42,3
299111,2020-08-10,7,5.7,0,98,41.9,0.01457,289.1,196,33.45,18.75,1.36,2.7
299111,2020-08-11,7.2,5.7,0,93.6,45.1,0.01537,262.1,224,33.25,20.35,1.32,3.7
299111,2020-08-12,6,5.2,0,84.6,43.5,0.01498,273.2,142,33.35,21.55,1.49,1.6
299111,2020-08-13,5.8,4.8,0,93.4,49.1,0.01497,247.2,115,31.45,19.95,1.1,2.5
299111,2020-08-14,5.5,4.4,0,99.9,48.6,0.01484,210.5,75,31.45,18.75,1.04,3
299111,2020-08-15,4.8,3.8,0.5,96.2,52.9,0.01278,184.4,125,27.55,16.95,0.78,3.5
299111,2020-08-16,5.6,4.1,0,86.5,40.9,0.01152,155.6,123,29.75,16.95,1.24,3.3
299111,2020-08-17,6.6,5.1,0,90.4,36.2,0.01066,247.2,263,30.25,15.05,1.33,3.1
299111,2020-08-18,7.5,5.6,0,72.4,31.9,0.00926,271.3,307,29.75,16.25,1.56,3.2
299111,2020-08-19,7.7,5.7,0,88.8,30.1,0.00841,283.8,351,28.95,11.65,1.36,3.8
299111,2020-08-20,7,5.4,0,73.1,32.6,0.00906,277.9,140,29.05,15.75,1.47,2.8
299111,2020-08-21,7,5.4,0,81.8,34.3,0.01153,261.2,250,32.45,17.85,1.64,2.6
299111,2020-08-22,6.7,5.3,0.4,85.2,34.5,0.0127,250.3,213,34.05,18.75,1.75,2.3
299111,2020-08-23,5.3,4.2,5.8,90.3,40.6,0.01344,185,224,32.55,18.75,1.41,2.2
299111,2020-08-24,6.1,4.6,11.6,83.5,46.5,0.01332,202.2,243,30.25,19.85,1.21,3.6
299111,2020-08-25,8.1,5.9,0.4,95.6,40.8,0.0127,241,291,31.45,16.95,1.26,6
299111,2020-08-26,7.6,5.6,0,70.9,33.8,0.0101,247.3,297,30.35,17.95,1.6,3.6
299111,2020-08-27,8.1,5.9,8.3,94.8,47.9,0.01481,248.2,273,31.65,19.55,1.13,7.2
299111,2020-08-28,3.9,3.2,21.4,95.6,66.9,0.0154,169.2,262,27.05,20.05,0.52,3.7
299111,2020-08-29,5.5,4.2,0.9,100,52.9,0.01411,208,258,29.25,16.05,0.71,5.9
299111,2020-08-30,6.2,4.7,0,81.7,42.7,0.00935,251.1,320,25.55,14.55,0.99,4.1
299111,2020-08-31,3.6,2.8,2.2,87.9,70.3,0.01083,162.3,147,20.35,16.05,0.39,5.8
299111,2020-09-01,3.2,2.6,1.6,88.2,79.7,0.01256,166.7,155,20.85,18.35,0.3,5.7
299111,2020-09-02,4.7,3.5,3.3,94.8,60,0.01383,166.4,206,26.75,18.75,0.65,5.3
299111,2020-09-03,3.2,2.6,18.7,95.6,67.7,0.01387,137,225,24.95,18.65,0.46,3.1
299111,2020-09-04,5.7,4.3,0,100,44.1,0.01017,244.2,293,26.25,11.15,0.76,5.1
299111,2020-09-05,6.7,4.9,0,70.2,30.2,0.007,249.6,264,25.45,12.75,1.26,3.6
299111,2020-09-06,6.4,4.7,0,74.7,37.1,0.00858,235.2,213,25.95,14.95,1.17,3.7
299111,2020-09-07,6.7,4.9,0,79.3,42.7,0.00983,237.2,181,26.15,16.15,1.06,5
299111,2020-09-08,6.3,4.7,0,91,39.4,0.01093,238.5,158,29.15,15.65,1.18,3.5
299111,2020-09-09,5.4,4.2,0,100,47.9,0.01269,230.7,149,28.75,16.45,0.9,3.5
299111,2020-09-10,3.8,3.2,0,98,52.1,0.01352,172.1,154,28.55,17.85,0.83,1.9
